filename,chandler,joey,monica,phoebe,rachel,ross
3_eT_Gzi0HN4E_155.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_156.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_157.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_158.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_159.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_160.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_161.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_162.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_163.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_164.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_165.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_166.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_167.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_168.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_169.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_170.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_171.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_172.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_173.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_174.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_175.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_176.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_177.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_178.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_179.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_180.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_181.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_182.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_183.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_184.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_185.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_186.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_187.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_188.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_189.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_190.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_191.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_192.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_193.jpg,0,0,0,0,0,0
3_eT_Gzi0HN4E_194.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_195.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_196.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_197.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_198.jpg,0,0,0,1,0,0
3_eT_Gzi0HN4E_199.jpg,0,0,0,1,0,0
