filename,chandler,joey,monica,phoebe,rachel,ross
0_8wewPn7TZfs_0.jpg,0,0,0,0,1,0
0_8wewPn7TZfs_1.jpg,0,1,0,0,0,0
0_8wewPn7TZfs_10.jpg,0,1,0,0,0,0
0_8wewPn7TZfs_100.jpg,0,0,0,0,1,0
0_8wewPn7TZfs_101.jpg,1,0,1,1,0,0
0_8wewPn7TZfs_102.jpg,1,0,1,1,0,0
0_8wewPn7TZfs_103.jpg,1,0,1,1,0,0
0_8wewPn7TZfs_104.jpg,1,0,1,1,0,0
0_8wewPn7TZfs_105.jpg,1,0,1,1,0,0
0_8wewPn7TZfs_106.jpg,1,0,1,1,0,0
0_8wewPn7TZfs_107.jpg,1,0,1,0,0,0
0_8wewPn7TZfs_108.jpg,0,0,0,0,0,0
0_8wewPn7TZfs_109.jpg,0,0,0,0,0,0
0_8wewPn7TZfs_11.jpg,0,1,0,0,0,0
0_8wewPn7TZfs_110.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_111.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_112.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_113.jpg,0,0,1,0,0,0
0_8wewPn7TZfs_114.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_115.jpg,0,0,0,0,0,0
0_8wewPn7TZfs_116.jpg,0,0,0,0,0,0
0_8wewPn7TZfs_117.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_118.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_119.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_12.jpg,0,1,0,0,0,0
0_8wewPn7TZfs_120.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_121.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_122.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_123.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_124.jpg,0,0,0,0,0,0
0_8wewPn7TZfs_125.jpg,0,0,0,0,0,0
0_8wewPn7TZfs_126.jpg,0,0,0,0,0,0
0_8wewPn7TZfs_127.jpg,0,0,0,0,0,0
0_8wewPn7TZfs_128.jpg,0,0,0,0,0,0
0_8wewPn7TZfs_129.jpg,0,0,0,0,1,0
0_8wewPn7TZfs_13.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_130.jpg,0,0,0,0,1,0
0_8wewPn7TZfs_131.jpg,0,0,0,0,1,0
0_8wewPn7TZfs_132.jpg,0,0,0,0,1,0
0_8wewPn7TZfs_133.jpg,0,0,0,0,1,0
0_8wewPn7TZfs_134.jpg,0,0,0,0,1,0
0_8wewPn7TZfs_135.jpg,0,0,0,0,1,0
0_8wewPn7TZfs_136.jpg,0,0,0,0,1,0
0_8wewPn7TZfs_137.jpg,0,0,0,0,0,0
0_8wewPn7TZfs_138.jpg,0,0,0,0,0,0
0_8wewPn7TZfs_139.jpg,0,0,0,0,1,0
0_8wewPn7TZfs_14.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_140.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_141.jpg,0,0,1,0,1,0
0_8wewPn7TZfs_142.jpg,0,0,1,0,0,0
0_8wewPn7TZfs_143.jpg,0,0,1,0,0,0
0_8wewPn7TZfs_144.jpg,0,0,1,0,0,0
0_8wewPn7TZfs_145.jpg,0,0,1,0,0,0
0_8wewPn7TZfs_146.jpg,0,0,0,0,1,0
0_8wewPn7TZfs_147.jpg,0,0,0,0,1,0
0_8wewPn7TZfs_148.jpg,0,0,0,0,0,0
0_8wewPn7TZfs_149.jpg,0,0,0,0,1,0
0_8wewPn7TZfs_15.jpg,0,0,1,0,1,0
